customer_id,monthly_income,monthly_expenses,average_monthly_inflow,average_monthly_outflow,transaction_count,average_transaction,savings_balance,failed_payments,late_payments,account_age_months,spending_volatility,weekend_spending_ratio,night_transaction_ratio,new_device,failed_logins,location_change,high_credit_risk,fraud_label
C09385,62181.12,41641.59,66068.27,51138.38,62,807.95,49916.85,3,2,55,0.1209,0.2784,0.1158,0,1,0,0,0
C09386,50674.08,32226.41,58137.33,35783.28,57,699.98,152292.94,0,0,54,0.2948,0.3478,0.0437,0,0,0,0,0
C09387,32932.81,22128.03,39098.99,20937.51,84,204.22,58741.35,1,0,46,0.3111,0.1971,0.0741,0,1,0,0,0
C09388,53525.81,38532.17,52744.44,33648.84,80,425.43,149123.45,1,1,27,0.2255,0.4028,0.1999,0,0,0,0,0
C09389,43663.34,17271.26,51051.63,16266.64,53,307.35,91218.98,1,0,50,0.6185,0.2696,0.1264,0,1,0,0,0
C09390,39171.42,13745.05,33224.13,14602.25,63,288.11,34971.13,0,0,10,0.0697,0.1728,0.1948,1,1,0,0,0
C09391,150221.62,55995.83,173439.84,68379.35,63,1284.14,153392.4,0,0,36,0.1233,0.1958,0.24,0,1,0,0,0
C09392,22512.92,15039.91,20015.61,14421.43,63,281.04,14675.29,2,2,52,0.6433,0.1566,0.0613,0,2,0,0,0
C09393,69268.71,53373.16,76444.76,51885.69,79,804.69,36927.76,0,1,60,0.1461,0.3288,0.2336,0,0,0,0,0
C09394,30522.39,15230.59,36184.37,17858.99,46,295.19,67672.23,1,2,23,0.2729,0.4369,0.1638,0,0,0,1,0
C09395,47736.7,33489.08,55205.95,33419.37,77,435.16,134070.52,0,1,10,0.5785,0.4355,0.1755,0,0,1,0,0
C09396,142954.57,96942.21,121982.94,121728.16,66,2254.82,351828.35,1,1,18,0.2389,0.2204,0.2295,0,1,0,1,0
C09397,29183.29,23058.53,29076.25,23801.65,70,406.36,92847.31,0,0,21,0.5626,0.3334,0.0571,1,0,0,0,0
C09398,32489.59,18254.5,36909.22,21725.27,74,366.77,103690.49,2,0,8,0.3654,0.4119,0.1339,1,0,0,0,0
C09399,44646.74,18962.94,50566.69,20782.12,61,247.14,148300.45,1,1,47,0.0532,0.2721,0.0264,0,0,1,0,0
C09400,30735.39,21341.25,33289.87,24219.13,80,288.21,84187.5,0,3,31,0.2906,0.1537,0.1702,0,0,0,0,0
C09401,66986.28,48127.53,52638.3,49511.29,62,614.5,119067.28,0,1,18,0.3718,0.4287,0.1218,0,0,0,0,0
C09402,35379.21,23643.39,42234.49,24508.75,67,282.95,47686.59,1,0,21,0.3516,0.2311,0.1349,0,0,0,0,0
C09403,60398.65,44600.28,73393.5,49072.37,70,725.68,27787.88,0,1,9,0.3764,0.1946,0.1677,0,1,1,0,0
C09404,24742.62,12792.73,26465.92,14657.61,66,286.82,81369.43,0,1,20,0.1696,0.1551,0.1786,0,0,0,0,0
C09405,19957.17,13184.54,21502.44,14676.07,75,225.75,22790.88,1,0,42,0.1263,0.4301,0.0698,0,0,0,0,0
C09406,40593.96,19027.68,45074.2,15943.42,68,239.74,28746.48,1,4,19,0.3433,0.3498,0.1469,0,0,0,1,0
C09407,22216.47,12239.01,27220.8,13229.41,68,233.79,10665.38,4,0,7,0.2041,0.1878,0.2156,0,1,0,0,0
C09408,89111.06,40912.8,96245.88,39734.9,61,702.69,89758.54,0,1,3,0.6318,0.3656,0.2129,0,0,0,1,0
C09409,22606.8,9484.46,23218.52,9337.4,72,100.0,68247.92,0,1,32,0.1379,0.3784,0.1277,0,0,0,0,0
C09410,28210.76,10330.19,30912.86,11413.83,70,175.47,93998.45,2,1,4,0.0634,0.4443,0.0992,0,0,0,0,0
C09411,54205.99,35349.94,56844.02,44320.0,59,560.72,55590.05,1,1,10,0.6074,0.1782,0.0481,0,1,0,0,0
C09412,34563.52,25710.86,36292.73,26280.46,68,356.99,102617.59,0,1,22,0.3703,0.2378,0.2399,0,0,0,0,0
C09413,22723.23,11168.21,19044.27,14370.65,66,200.41,48644.16,0,1,38,0.3037,0.1154,0.1216,0,0,0,0,0
C09414,112690.64,61208.59,125395.36,56211.53,76,955.36,130189.75,1,0,58,0.2583,0.2076,0.1959,0,1,0,0,0
C09415,28672.18,10081.03,34136.37,12075.15,65,144.24,33541.25,0,1,5,0.552,0.1843,0.0346,0,2,0,0,0
C09416,41196.22,22072.3,48300.29,24316.68,74,397.11,62493.02,0,0,11,0.2811,0.2013,0.0325,0,0,0,0,0
C09417,40957.13,19519.96,47678.97,20984.48,67,276.3,27518.94,0,0,10,0.2001,0.2381,0.1231,0,0,0,0,0
C09418,61948.39,37688.78,64651.8,45828.79,69,656.41,145228.25,0,1,49,0.1048,0.3359,0.2108,0,0,1,0,0
C09419,55407.84,42045.28,59146.82,40935.96,62,813.53,17258.74,1,1,46,0.2031,0.315,0.1376,0,0,0,0,0
C09420,31019.07,17921.84,37004.76,21565.5,69,297.61,97357.34,1,1,45,0.5752,0.2532,0.1374,0,2,0,0,0
C09421,38862.91,25415.94,44851.0,26051.4,77,374.17,104890.65,0,0,14,0.5806,0.2364,0.1162,0,1,0,0,0
C09422,40631.65,27120.3,49910.41,26386.62,61,532.2,54205.14,1,0,15,0.0719,0.1872,0.0453,0,0,0,0,0
C09423,63035.26,26386.2,61098.44,23504.86,66,291.78,115550.77,1,2,36,0.2485,0.1389,0.0869,1,0,0,0,0
C09424,26600.17,13458.54,25762.94,16691.85,69,217.29,41737.02,3,1,47,0.2693,0.3182,0.1766,1,1,1,0,1
C09425,111587.86,44737.3,112713.98,53101.0,71,796.21,372848.4,0,2,33,0.4965,0.4,0.1166,0,0,0,0,0
C09426,31977.42,17534.37,29957.6,17405.18,75,214.4,58184.71,1,2,41,0.1766,0.3197,0.0833,0,0,0,0,0
C09427,44823.17,33585.04,39956.51,37462.44,67,539.76,149066.72,1,0,31,0.6056,0.4185,0.1244,0,0,0,0,0
C09428,26700.1,15123.48,29536.62,16109.41,91,199.83,74134.7,1,0,30,0.174,0.3167,0.2022,0,0,0,0,0
C09429,25090.54,13932.0,27551.07,14038.58,68,252.02,69261.21,0,0,32,0.4107,0.2143,0.0849,1,1,0,0,0
C09430,30361.33,13486.37,32776.48,15722.02,72,202.24,77119.85,0,1,55,0.5003,0.4325,0.1121,0,0,0,0,0
C09431,29076.41,14235.74,31764.5,13879.14,79,151.03,70721.73,1,0,8,0.4344,0.1285,0.0746,0,2,0,0,0
C09432,37346.78,28811.92,32654.33,22675.07,65,397.39,56351.02,0,0,4,0.6211,0.3909,0.1282,0,0,0,0,0
C09433,28966.16,14087.63,28745.83,15231.27,75,214.9,15518.61,0,1,41,0.1543,0.3199,0.249,1,0,0,0,0
C09434,61538.38,41792.19,62448.15,44216.64,70,723.74,114573.43,0,0,18,0.4153,0.3568,0.1119,1,2,0,0,0
C09435,31636.76,11672.82,33402.75,11425.44,69,209.31,88083.51,1,0,18,0.4712,0.1769,0.0754,0,0,0,0,0
C09436,30097.6,12272.04,26330.24,11571.42,59,164.28,18252.07,1,0,3,0.5248,0.3909,0.1934,0,0,0,0,0
C09437,37706.27,18482.3,35393.56,15947.86,66,279.1,66413.72,4,2,48,0.3561,0.1557,0.2384,0,0,0,0,0
C09438,70346.99,53156.96,70179.75,53501.06,70,659.68,73033.62,2,1,4,0.3861,0.4175,0.1851,0,1,0,1,0
C09439,49568.56,22240.48,58341.91,21016.64,64,278.29,83940.01,2,0,28,0.6168,0.3345,0.2165,0,1,0,0,0
C09440,43025.9,29130.04,46529.26,33957.69,74,519.48,37458.92,0,0,25,0.5566,0.4299,0.1043,0,0,0,0,0
C09441,23612.88,10044.59,27688.18,11169.39,76,128.14,57502.54,0,0,34,0.5716,0.2999,0.2273,0,0,0,0,0
C09442,26908.54,16838.8,27858.63,16701.66,67,176.41,62703.77,0,0,34,0.5864,0.1573,0.1865,0,0,0,0,0
C09443,25314.52,15544.95,26583.25,17297.28,83,198.64,40938.28,1,1,54,0.5343,0.182,0.1796,0,0,1,0,0
C09444,81024.01,51035.12,89927.67,52928.68,65,746.78,83475.79,2,1,17,0.1893,0.2778,0.0723,0,0,0,0,0
C09445,57134.94,27357.61,58776.7,27840.91,70,284.15,64009.41,1,1,17,0.0973,0.2991,0.178,0,0,1,0,0
C09446,30536.82,12915.44,29774.41,13476.26,74,165.66,25998.46,1,1,43,0.6219,0.3845,0.0236,0,0,0,0,0
C09447,34907.27,26142.71,30412.12,33006.66,56,540.34,118315.57,0,0,5,0.5221,0.4088,0.2473,0,2,0,1,0
C09448,31040.16,18818.09,30365.04,21213.3,76,284.46,29767.2,2,0,14,0.6442,0.3533,0.1253,0,1,0,0,0
C09449,30205.53,13454.13,34746.7,13644.94,65,208.95,48485.35,2,0,58,0.288,0.1775,0.0971,0,0,0,0,0
C09450,55356.71,29671.09,66498.96,34337.27,82,334.33,102752.07,2,1,35,0.4749,0.1065,0.2313,0,1,1,0,0
C09451,39538.35,15032.13,37846.95,17331.1,61,317.68,95450.98,1,1,18,0.4644,0.255,0.2215,0,1,0,0,0
C09452,114799.6,64737.7,96655.69,69992.21,75,1164.71,307567.87,1,2,26,0.2986,0.1237,0.1803,0,0,0,0,0
C09453,78990.25,42714.04,91722.95,43165.6,77,659.69,116255.61,0,3,41,0.3857,0.3153,0.2377,0,0,0,0,0
C09454,81119.93,33237.01,85850.5,33324.98,66,401.51,154671.71,0,1,17,0.2779,0.4084,0.0549,0,0,0,0,0
C09455,60871.99,33477.62,54075.9,30832.3,55,578.29,193008.27,1,0,54,0.4064,0.2858,0.0391,0,0,0,1,0
C09456,37205.85,23729.5,26044.09,25429.93,70,295.41,21549.28,3,2,9,0.2008,0.2354,0.1897,0,2,0,0,0
C09457,58889.83,45216.83,55026.11,44168.52,68,610.15,97653.94,1,1,59,0.2373,0.3302,0.0893,1,1,0,0,0
C09458,38462.66,25632.8,38249.05,25571.12,64,489.91,31727.35,2,1,53,0.3125,0.3531,0.1016,1,1,0,0,0
C09459,93717.67,53990.36,85451.95,60732.79,71,658.79,33003.33,0,1,23,0.6041,0.399,0.2158,0,1,0,0,0
C09460,53978.63,37597.36,61159.34,47089.26,61,976.16,38399.76,0,1,4,0.5687,0.1828,0.1165,0,1,0,0,0
C09461,50639.13,24102.75,48233.36,26390.2,70,340.17,51737.31,1,1,49,0.501,0.2551,0.1037,0,0,0,0,0
C09462,47648.22,31016.69,50101.54,32176.17,66,522.35,98156.8,0,2,34,0.119,0.2354,0.1032,0,2,0,0,0
C09463,98473.0,34689.87,131443.6,36346.25,82,441.59,268875.71,0,0,35,0.1379,0.2282,0.2113,1,1,0,0,0
C09464,23605.38,9032.55,25118.38,10717.63,76,145.54,78002.68,2,0,47,0.236,0.1798,0.2393,0,0,0,0,0
C09465,102913.83,64930.34,106632.91,71197.7,64,1197.25,345985.18,0,0,38,0.176,0.3679,0.2342,0,0,0,0,0
C09466,41383.96,18070.19,42991.67,19393.8,70,208.71,128291.18,0,0,44,0.2701,0.1357,0.1767,0,0,0,0,0
C09467,23900.41,15772.55,27014.19,17061.94,81,172.75,45401.47,0,0,32,0.3893,0.2992,0.1331,0,1,0,0,0
C09468,32077.93,20418.85,35780.05,17939.3,66,313.09,51290.91,0,0,20,0.1625,0.2193,0.1013,0,1,0,0,0
C09469,21408.74,8106.42,19901.0,8891.58,62,164.94,36083.87,0,0,57,0.2139,0.1131,0.1168,0,0,0,0,0
C09470,60389.06,31802.3,60429.02,30052.34,82,378.63,204441.14,0,1,12,0.4578,0.1895,0.1086,0,0,0,0,0
C09471,28203.07,17650.92,27354.73,19368.88,87,282.2,60495.4,3,0,57,0.127,0.1629,0.1812,0,1,0,0,0
C09472,48548.48,32579.27,49329.28,31334.0,75,303.46,129108.46,0,2,31,0.3463,0.1085,0.2496,0,0,0,0,0
C09473,74967.91,53769.82,95148.86,60272.77,76,984.52,31065.69,1,1,43,0.0541,0.414,0.2275,1,0,0,0,0
C09474,33256.65,16585.07,37383.6,17109.68,73,225.0,113528.61,0,1,3,0.1605,0.105,0.1631,0,0,0,0,0
C09475,39885.62,28977.79,41498.13,26443.87,68,485.09,76502.94,2,1,39,0.4167,0.1075,0.2214,0,0,0,0,0
C09476,25031.81,12751.57,30021.75,12944.35,72,176.13,54789.4,0,1,32,0.614,0.2424,0.221,0,1,0,0,0
C09477,37784.61,13343.41,40528.39,17542.67,74,275.5,108288.21,0,0,5,0.1061,0.2594,0.2335,0,0,0,0,0
C09478,143304.7,89494.16,122301.1,69557.85,85,1055.96,68617.61,0,2,34,0.3691,0.4314,0.0795,1,1,1,0,1
C09479,63862.51,29296.98,79807.42,31346.63,69,556.28,15432.34,2,0,10,0.6252,0.3147,0.1235,0,1,0,0,0
C09480,39946.21,16217.03,41193.82,15061.27,69,164.49,133928.32,0,0,4,0.64,0.1644,0.1748,0,0,0,0,0
C09481,34171.87,15933.01,26629.35,19362.2,72,314.87,30890.08,2,1,27,0.207,0.3297,0.1941,0,1,0,0,0
C09482,44144.9,31897.4,37878.31,36616.84,63,568.38,24238.76,0,1,37,0.4756,0.2274,0.0927,0,0,0,0,0
C09483,47712.11,36323.26,56554.23,38949.77,68,500.31,156869.98,0,0,3,0.1514,0.2444,0.0518,0,1,0,0,0
C09484,37265.99,29170.46,32048.46,33840.41,71,537.29,53609.0,1,1,20,0.1815,0.2458,0.1704,0,0,0,1,0
C09485,57121.99,27776.92,69226.53,29980.98,60,479.88,172474.07,0,1,10,0.5445,0.4107,0.0844,0,0,0,0,0
C09486,29300.69,16266.8,31050.7,17092.09,52,346.04,95904.21,1,1,25,0.5582,0.3574,0.1017,0,0,0,0,0
C09487,29235.63,20790.53,33201.94,20335.98,79,301.03,24802.15,2,0,18,0.6104,0.1716,0.1542,0,1,0,0,0
C09488,53157.03,26209.41,54176.76,26384.75,66,477.15,22773.45,0,0,59,0.1287,0.1967,0.2462,0,0,0,0,0
C09489,26596.34,13918.25,29596.51,13839.09,73,185.84,8765.5,1,2,18,0.3458,0.167,0.1104,0,0,0,0,0
C09490,62472.11,28535.61,67968.91,29997.81,71,407.41,69466.16,2,0,11,0.2416,0.3427,0.0953,0,0,0,0,0
C09491,44711.74,27165.3,46740.6,22355.63,85,249.3,35245.75,3,0,27,0.2769,0.2863,0.1675,0,1,0,0,0
C09492,19768.77,12783.87,18229.72,15002.63,66,251.42,62767.09,1,1,37,0.5497,0.4203,0.1173,0,2,0,0,0
C09493,47272.9,23319.61,51670.38,29933.63,68,558.44,154339.6,2,1,11,0.5174,0.2012,0.141,0,0,0,0,0
C09494,21080.46,7608.02,17538.04,7593.82,72,100.0,34962.53,0,0,34,0.6203,0.4136,0.0573,0,0,0,0,0
C09495,61477.75,41876.1,71423.64,49874.19,58,749.38,83859.38,3,0,47,0.5375,0.1573,0.2378,0,0,0,0,0
C09496,40235.15,25246.3,43198.04,26102.34,58,489.97,62210.95,0,1,6,0.3905,0.1092,0.0487,0,0,0,0,0
C09497,103508.15,46428.53,114449.34,45394.27,72,610.79,305491.86,0,0,52,0.4734,0.112,0.1474,0,0,0,0,0
C09498,72875.56,35825.0,53634.31,35974.96,69,379.73,49387.94,0,0,30,0.5849,0.4064,0.0544,0,2,0,0,0
C09499,27920.21,21797.34,25544.54,23111.35,79,217.5,19479.66,1,1,54,0.1465,0.4465,0.1898,0,0,0,0,0
C09500,18125.68,11484.28,17931.88,11064.45,74,158.9,20374.81,0,1,50,0.3364,0.2398,0.2285,0,0,0,0,0
C09501,32036.21,19797.26,36227.88,22227.21,51,403.87,68024.11,0,0,19,0.2437,0.1684,0.1049,0,0,0,0,0
C09502,25974.0,16567.8,24334.07,16363.79,69,254.84,66250.28,0,0,48,0.4188,0.254,0.1385,0,0,0,0,0
C09503,102334.27,79769.57,138740.76,73484.75,69,1226.54,354960.93,0,0,5,0.1679,0.2859,0.0533,0,2,0,0,0
C09504,44791.61,22527.34,45615.89,23599.87,63,338.98,14994.58,1,0,55,0.252,0.2059,0.2333,0,0,0,0,0
C09505,68490.9,32629.9,63565.08,31544.23,81,408.51,94359.31,2,0,19,0.4135,0.2903,0.2322,0,0,0,0,0
C09506,39582.95,20564.7,40674.57,20785.19,58,341.7,48136.29,0,0,26,0.5816,0.3404,0.1155,1,0,0,0,0
C09507,41504.93,29486.22,38843.89,30768.37,54,714.31,14076.82,3,0,33,0.3507,0.3398,0.238,0,2,0,0,0
C09508,44344.13,17934.16,40259.1,15947.69,81,251.82,124748.88,0,1,43,0.5951,0.2602,0.2177,0,0,0,0,0
C09509,74039.98,32804.98,86724.33,40188.19,67,663.05,118869.9,0,1,51,0.3249,0.1949,0.1403,0,1,0,0,0
C09510,51774.29,23438.76,57551.72,26896.39,57,438.33,115287.01,0,0,14,0.126,0.1808,0.091,0,0,0,0,0
C09511,27962.44,17794.45,31092.48,17338.8,88,250.13,47324.75,1,0,54,0.3663,0.2647,0.0608,0,0,0,0,0
C09512,93390.89,59649.92,112368.89,62495.5,81,695.4,131512.92,2,0,3,0.3738,0.413,0.2053,0,0,0,1,0
C09513,39444.54,20406.59,43720.35,22983.83,78,299.88,25796.96,0,0,53,0.2732,0.1813,0.1314,0,0,0,0,0
C09514,36659.71,17387.21,33797.0,18692.04,55,429.65,115117.83,0,0,52,0.2595,0.423,0.0452,0,0,0,0,0
C09515,12596.07,8686.17,14297.01,11079.92,79,149.38,7482.65,0,2,9,0.0779,0.4076,0.2037,0,0,0,0,0
C09516,59868.01,21808.54,54767.6,22274.38,65,322.32,126265.7,0,1,9,0.4146,0.2816,0.1024,0,0,0,0,0
C09517,47092.71,32137.57,46745.89,38329.76,68,405.43,161117.24,0,2,17,0.1472,0.3408,0.2183,0,0,0,0,0
C09518,47069.68,20928.28,49164.93,18622.89,97,225.43,53928.1,1,1,60,0.4821,0.2276,0.0974,0,1,0,0,0
C09519,37539.41,28389.17,38753.38,25786.0,55,352.54,66642.24,0,0,48,0.3654,0.1548,0.0541,0,1,1,0,0
C09520,34737.31,18624.83,29007.67,23320.83,66,266.46,92423.17,0,0,18,0.1627,0.3008,0.2008,0,0,0,0,0
C09521,38105.22,24350.52,35585.99,24305.84,74,274.72,39904.37,1,0,41,0.1657,0.2407,0.0394,0,0,0,0,0
C09522,55428.0,22417.09,58049.69,20397.45,72,305.49,52264.17,0,0,55,0.465,0.369,0.1137,0,0,0,0,0
C09523,59995.26,27852.68,58598.42,29085.8,79,455.05,33915.81,0,2,26,0.4996,0.227,0.1661,0,0,0,0,0
C09524,40556.59,26981.24,48065.68,32422.74,87,262.73,11146.43,1,1,4,0.4634,0.2942,0.2186,0,0,0,0,0
C09525,68970.88,41221.13,83158.07,39505.39,65,672.69,78133.61,0,0,60,0.1519,0.271,0.0792,0,1,0,0,0
C09526,43428.86,30257.53,39761.45,31618.98,76,421.43,106021.07,0,0,30,0.4275,0.1278,0.0419,0,0,0,0,0
C09527,35864.95,21645.61,37915.37,17910.91,70,274.46,16066.24,2,1,22,0.5773,0.3417,0.2165,0,0,0,1,0
C09528,49202.75,29826.66,61007.77,29639.92,63,524.13,134508.3,0,0,4,0.2872,0.3581,0.2084,0,0,1,0,0
C09529,24408.67,17970.07,25235.98,21018.94,63,365.47,39301.36,0,0,51,0.525,0.1181,0.0973,0,1,0,0,0
C09530,49968.15,27038.29,50026.23,25845.33,60,516.18,101341.38,0,0,14,0.057,0.2366,0.0349,1,0,0,0,0
C09531,22481.23,16923.19,25925.95,15186.39,94,123.66,27656.58,0,1,33,0.1152,0.1949,0.0824,0,1,0,0,0
C09532,28337.48,14664.56,28821.93,14032.02,73,160.32,67316.0,1,0,30,0.1215,0.218,0.246,0,0,0,0,0
C09533,18142.39,9032.51,21816.31,8823.3,70,152.11,48893.6,0,0,29,0.5068,0.191,0.0772,0,1,0,0,0
C09534,41590.0,29143.76,40701.24,33275.35,73,338.54,19999.96,1,0,51,0.4412,0.2067,0.1896,0,1,0,0,0
C09535,92851.15,32980.35,92205.78,36132.39,60,775.83,290571.37,1,0,11,0.0852,0.2045,0.053,0,0,0,0,0
C09536,42690.57,18249.64,48872.96,20416.84,71,279.74,91408.65,0,3,4,0.3872,0.2639,0.0871,0,1,0,1,0
C09537,60115.99,22982.02,63847.11,24209.53,70,315.44,140873.49,0,1,58,0.2435,0.4341,0.1686,0,1,1,0,0
C09538,129697.36,75282.48,137869.43,73446.84,74,958.97,251369.89,0,0,47,0.1759,0.3639,0.234,1,0,0,0,0
C09539,53973.2,34145.17,44305.53,32671.33,60,474.35,27420.53,0,0,34,0.4609,0.1839,0.0801,1,0,0,0,0
C09540,31890.78,11310.68,32132.85,12463.0,77,193.49,53290.28,0,0,58,0.3835,0.2249,0.0749,0,2,0,0,0
C09541,33928.54,14340.19,39142.83,17791.59,91,209.13,26563.89,0,0,37,0.3358,0.4452,0.1527,0,1,0,0,0
C09542,45013.33,21882.94,43030.71,20506.76,65,275.37,84889.84,1,0,25,0.434,0.4151,0.1957,1,1,0,0,0
C09543,33847.32,16328.01,38385.58,15149.81,68,260.21,107445.07,2,2,47,0.4522,0.1702,0.1822,0,0,0,0,0
C09544,35006.14,13782.26,37882.2,12592.86,71,199.57,61435.48,1,3,57,0.1354,0.2577,0.0562,0,2,0,0,0
C09545,70107.29,29990.59,71932.47,34482.68,68,533.61,62405.74,0,1,19,0.3809,0.2794,0.1717,0,1,0,0,0
C09546,71409.64,52212.82,86614.93,54559.41,77,684.56,133348.38,0,0,20,0.2603,0.3229,0.0756,0,0,0,0,0
C09547,21446.49,14267.52,21644.2,15931.8,70,275.07,28191.2,1,1,8,0.2762,0.2749,0.0913,0,0,0,0,0
C09548,31139.78,15048.07,31687.29,14883.2,67,183.15,101665.26,1,0,35,0.0604,0.1479,0.2061,1,2,0,0,1
C09549,36520.02,17110.85,37420.73,19235.81,78,306.75,58660.64,0,0,10,0.1064,0.4336,0.0696,0,0,0,0,0
C09550,58924.24,22750.04,62439.83,23102.29,66,370.3,166751.17,1,1,48,0.0986,0.2013,0.0458,0,0,0,0,0
C09551,75267.35,38161.13,85957.95,32994.45,76,550.01,134723.06,2,0,41,0.0721,0.2178,0.1402,0,1,0,0,0
C09552,151797.6,80320.86,132563.84,93232.26,65,1809.13,148623.09,2,0,14,0.0646,0.2857,0.1216,0,1,0,0,0
C09553,36492.6,27620.58,42118.5,28881.54,68,318.61,87171.08,1,1,43,0.4399,0.107,0.027,0,3,0,0,0
C09554,37322.06,25543.3,39493.15,25869.33,65,358.47,9788.68,0,0,41,0.512,0.2743,0.0224,0,1,0,0,0
C09555,58645.98,33171.29,65477.3,35949.55,64,614.04,169740.66,0,0,22,0.2921,0.2842,0.2088,1,0,0,0,0
C09556,33104.36,13595.49,44261.26,11919.17,75,123.54,104070.64,1,1,23,0.3467,0.2715,0.0625,0,0,0,0,0
C09557,42234.17,27252.56,41752.73,30023.78,69,447.38,84773.59,1,0,6,0.6097,0.2326,0.0825,0,2,0,0,0
C09558,37333.66,28791.93,33713.77,28172.98,66,386.24,37965.96,1,3,47,0.3454,0.4092,0.245,0,1,0,1,0
C09559,13831.08,5326.63,14844.29,5493.18,56,127.49,10722.73,1,1,13,0.6021,0.2507,0.1747,0,0,0,0,0
C09560,47565.96,34812.27,51954.4,41312.25,49,691.54,122762.08,0,2,19,0.6159,0.2241,0.0829,0,2,0,0,0
C09561,41454.65,17869.09,47863.25,20139.6,72,214.37,37623.34,1,2,58,0.17,0.3842,0.2345,0,0,0,0,0
C09562,79735.62,53070.15,78571.07,54600.39,78,681.33,150409.35,1,2,40,0.609,0.3595,0.1889,0,0,0,1,0
C09563,45111.32,19521.26,42873.22,20260.53,72,238.16,137484.49,1,1,54,0.1912,0.2138,0.219,0,2,0,0,0
C09564,25585.51,15863.17,22158.16,11782.08,70,199.51,69628.97,1,1,23,0.2767,0.2897,0.1245,0,0,0,0,0
C09565,40065.6,18307.22,35494.14,17416.99,85,145.57,9954.94,1,1,31,0.5664,0.2408,0.074,1,0,0,0,0
C09566,17560.91,10427.04,17562.39,11157.51,72,169.12,44281.78,0,3,29,0.2765,0.296,0.1824,1,0,0,0,0
C09567,26095.15,16180.85,27034.83,15506.11,69,212.26,6247.64,0,1,10,0.3003,0.1288,0.1308,0,0,0,0,0
C09568,59897.82,37635.85,77736.36,33527.07,73,578.21,76040.81,0,2,52,0.3939,0.3915,0.0876,0,0,0,0,0
C09569,40260.04,26461.29,34095.82,29309.0,74,494.37,57784.76,1,1,50,0.4133,0.2271,0.1693,0,1,0,0,0
C09570,68155.45,25971.54,74306.36,31341.77,61,606.49,119781.2,0,0,26,0.3198,0.124,0.0908,0,1,0,0,0
C09571,18570.25,12377.53,17881.07,11924.91,69,165.53,43842.45,0,0,32,0.1158,0.1091,0.0704,0,0,0,0,0
C09572,40348.53,16928.99,43445.03,19553.0,72,259.57,140027.26,0,0,24,0.5348,0.3598,0.1435,0,1,0,0,0
C09573,36331.38,23784.87,35735.97,27042.84,64,301.17,28492.43,0,1,28,0.3061,0.3096,0.1259,0,1,1,0,0
C09574,69185.71,28076.73,81241.05,26189.47,54,609.43,167086.65,0,0,22,0.6485,0.3538,0.2,0,0,0,0,0
C09575,60910.51,34459.31,71478.66,33173.2,77,554.18,48671.2,2,0,38,0.3854,0.3513,0.1375,0,2,0,0,0
C09576,60079.94,31484.64,62268.52,39871.27,78,422.47,77921.1,0,0,46,0.1298,0.1313,0.1274,0,0,0,0,0
C09577,90043.87,70711.98,110096.05,64769.15,82,777.0,259922.7,0,1,42,0.5125,0.2778,0.1847,1,2,1,0,1
C09578,38130.84,24169.77,43515.41,23611.87,72,343.38,16645.48,1,1,24,0.2945,0.4186,0.232,0,2,0,0,0
C09579,82059.85,31978.12,99875.62,41120.34,69,610.18,21801.59,0,1,18,0.4446,0.3862,0.1012,0,1,0,0,0
C09580,28128.12,18716.42,29388.92,18374.58,70,259.29,39074.13,0,0,32,0.5706,0.2089,0.0347,0,2,0,0,0
C09581,27667.75,12100.83,32211.23,14670.55,71,219.81,45679.67,1,0,37,0.2514,0.3019,0.1511,0,0,0,0,0
C09582,63142.78,30230.72,60478.68,28034.7,74,444.63,98439.56,0,3,53,0.5623,0.265,0.19,0,0,0,1,0
C09583,22863.21,11895.71,21620.39,12687.88,69,174.41,48836.3,1,0,12,0.1984,0.3864,0.0574,1,0,0,0,0
C09584,58230.37,40720.58,76373.73,48062.93,74,483.7,152849.28,2,1,56,0.5866,0.4313,0.122,0,0,0,1,0
C09585,47099.08,36494.08,43316.8,36271.62,73,430.01,109322.51,0,0,60,0.2886,0.3133,0.0423,1,1,1,0,1
C09586,72893.26,55832.66,72723.23,59292.51,71,644.43,192168.29,2,0,30,0.1577,0.23,0.0388,0,0,0,0,0
C09587,43812.22,18699.39,36024.12,21304.82,65,348.22,83939.51,1,1,33,0.563,0.2162,0.1178,0,1,0,0,0
C09588,46149.43,17406.92,43772.57,16393.16,55,299.68,76514.68,0,2,24,0.3495,0.1978,0.19,0,2,0,0,0
C09589,56589.97,40905.48,52667.82,53947.9,74,575.85,35764.87,0,1,35,0.4695,0.1919,0.0682,0,0,0,1,0
C09590,33397.14,16020.55,32380.7,18816.56,58,293.24,115307.74,1,0,60,0.2904,0.2546,0.1233,0,4,0,0,0
C09591,32748.91,20051.23,35564.86,20194.12,69,365.19,77521.41,0,1,59,0.2705,0.1144,0.1835,0,2,0,0,0
C09592,55709.78,44032.03,62112.19,44992.86,71,775.0,53462.4,1,1,26,0.3283,0.2684,0.2213,0,0,1,0,0
C09593,44410.81,19269.4,41265.77,24653.4,65,399.02,109619.02,2,2,34,0.514,0.1514,0.1972,1,0,0,0,0
C09594,37463.65,19431.84,35786.78,19576.07,74,187.89,73961.94,1,0,57,0.1068,0.1934,0.0791,0,0,0,0,0
C09595,43354.46,32100.49,51159.19,31886.73,70,534.5,66460.82,0,1,33,0.2926,0.3969,0.2013,0,0,0,0,0
